Date,daily_return,cumulative_value,drawdown,rolling_return,rolling_volatility,market_regime
2022-09-13,-0.06353761546882947,1.7749487906755335,-0.1899377862281748,0.19077514076432922,0.35437212385140093,Crisis
2022-09-14,0.011211522749234894,1.7948486694209191,-0.1808557552901764,0.20547035511521483,0.3546448028579782,Crisis
2022-09-15,-0.01841330580953706,1.7617995719890311,-0.19593890877014064,0.14584902078282247,0.3521112615795734,Crisis
2022-09-16,-0.01535841965020222,1.7347411148228769,-0.20828801643364836,0.17366811807389504,0.34403931885944417,Crisis
2022-09-19,0.018645718414876496,1.7670866091725732,-0.19352597772238678,0.17584896967655173,0.3443719495987238,Crisis
2022-09-20,0.0014668627346482303,1.7696786826684643,-0.19234299103264596,0.14447446183950996,0.34026280880254056,Crisis
2022-09-21,-0.02402932648304827,1.727154495832533,-0.21175044498744466,0.11844671518297845,0.3442716648225837,Crisis
2022-09-22,-0.007932891961162026,1.7134531658168584,-0.21800354354579332,0.08172082787284074,0.3414103729073302,Crisis
2022-09-23,-0.020937037552932927,1.677578532538959,-0.23437623272083552,0.02919548780782555,0.33964045204977217,Crisis
2022-09-26,0.006023362566538482,1.6876831962742826,-0.22976460318095404,0.04717227817402736,0.33893059180972973,Crisis
2022-09-27,0.0015373525232391908,1.6902777602945032,-0.22858047985016616,0.0906423248499757,0.32936745831172815,Crisis
2022-09-28,0.004288524942289586,1.6975265586289234,-0.2252722279970346,0.08076553424410071,0.3285327729001981,Crisis
2022-09-29,-0.04047528827368044,1.6288186818161892,-0.25662955790248076,0.05895943445557528,0.33623627227838376,Crisis
2022-09-30,-0.024297968195887917,1.5892416972885512,-0.2746919492623294,0.010693815865777001,0.33722696440884137,Crisis
2022-10-03,0.02863948524747622,1.634756761432721,-0.2539195000433522,0.013487118123145292,0.33814177749660945,Crisis
2022-10-04,0.03333425800386379,1.68925016509188,-0.22904946016614558,0.03826696613295,0.3441277587517822,Crisis
2022-10-05,0.0007591334211160013,1.6905325313488273,-0.22846420584533011,0.017334003390749197,0.34159117839227915,Crisis
2022-10-06,-0.0061221490219417595,1.6801828392654694,-0.23318766295290716,0.011056403004419124,0.34184721802445445,Crisis
2022-10-07,-0.041147537788642455,1.611047452394965,-0.2647401025683497,-0.008712658903754389,0.34901071421290264,Crisis
2022-10-10,-0.0016942556871216538,1.608317926086522,-0.2659858208310857,-0.0055135826750162265,0.34888261566783596,Crisis
2022-10-11,-0.011284609194001219,1.590168686830929,-0.27426888398586247,-0.01936618359955189,0.34958816183974684,Crisis
2022-10-12,-0.0003357789728537859,1.5896347416226007,-0.2745125692345658,-0.032491972855593354,0.3485420508684756,Crisis
2022-10-13,0.018873712249728482,1.619637050318157,-0.26081992822550426,-0.030975403807750435,0.34888311781877607,Crisis
2022-10-14,-0.03919393649292112,1.556157098626405,-0.2897913050154667,-0.05784570388628407,0.3567791282937549,Crisis
2022-10-17,0.042776110995445406,1.6227234474035985,-0.2594113390488778,-0.04770074684614023,0.361534987932552,Crisis
2022-10-18,0.014607054090346485,1.6464266565734964,-0.24859352041966742,-0.05605119704465111,0.35954303951555966,Crisis
2022-10-19,-0.003946824180911831,1.6399285000332342,-0.251559189682969,-0.07377838302483186,0.3581613500422502,Crisis
2022-10-20,-0.001359921856692598,1.6376983254226258,-0.2525770106993599,-0.06377149112619263,0.35745610857100063,Crisis
2022-10-21,0.03032753469464203,1.6873656782062378,-0.22990951405977156,-0.02697318038477714,0.36244186272248036,Crisis
2022-10-24,0.010580919801829432,1.7052195591236976,-0.22176124838788613,0.009985353182516032,0.3590982389211339,Crisis
2022-10-25,0.014266921104164021,1.7295477920389926,-0.21065817751843308,-0.01678625679221324,0.35027324226636214,Crisis
2022-10-26,-0.02799610837654463,1.6811271846106555,-0.23275667672676636,-0.050449212729546056,0.3544328252857895,Crisis
2022-10-27,-0.034401921093570056,1.623293179857424,-0.2591513209935806,-0.13593405036957718,0.3379491616208451,Crisis
2022-10-28,0.020335036216258276,1.6563029054594296,-0.24408613627521802,-0.1162243298503276,0.3409107348073166,Crisis
2022-10-31,-0.013292501293070079,1.6342864969468944,-0.25413412228622934,-0.11986961308633581,0.34137261130052365,Crisis
2022-11-01,-0.0326821071345438,1.5808745705651377,-0.27851059080967133,-0.18053855369813454,0.3366590998151448,Crisis
2022-11-02,-0.041580351053136205,1.5151412509500635,-0.30851037372492496,-0.22057699192143754,0.3446716466073548,Crisis
2022-11-03,-0.037830088361529006,1.4578233235464249,-0.33466948738799174,-0.24561785693724036,0.3513462664485159,Crisis
2022-11-04,0.0061670923886364215,1.4668138546690446,-0.3305663326477347,-0.23659083736014774,0.35194375226178753,Crisis
2022-11-07,0.00040030959011712233,1.4674010343219852,-0.3302983519307464,-0.23291149883083184,0.3520542912576833,Crisis
2022-11-08,0.000140027351196588,1.4676065106019647,-0.3302045753828752,-0.25502806564673264,0.34541773750782484,Crisis
2022-11-09,-0.03690124501033854,1.4134500031754735,-0.3549208604534754,-0.2764123903468899,0.3514001226710377,Crisis
2022-11-10,0.10173103715825688,1.557241737969856,-0.28929629053825157,-0.21929814766085742,0.4080554042662191,Crisis
2022-11-11,0.02868517343102414,1.6019114872975506,-0.26890963137426915,-0.1991161174501137,0.4129622296248065,Crisis
2022-11-14,-0.014839030377187142,1.5781406740759771,-0.2797583035627753,-0.21406450076799421,0.4133554889864013,Crisis
2022-11-15,0.008962250674740178,1.5922843663970496,-0.27330331693290477,-0.20529299802337486,0.4140984832549443,Crisis
2022-11-16,-0.012321176650114271,1.5726655494414563,-0.2822570751360265,-0.21443199948085,0.41445653019222023,Crisis
2022-11-17,-0.0013502489673201147,1.570542059407383,-0.28322620677912547,-0.19911864140151192,0.413038782641395,Crisis
2022-11-18,-0.0005601765245802416,1.5696622786148369,-0.28362772663152225,-0.17632641042437347,0.40991917656762505,Crisis
2022-11-21,-0.020212654745234985,1.5379352369105763,-0.29810751206217834,-0.19291815609755003,0.41136112778825634,Crisis
2022-11-22,0.01210713825832065,1.556555231456196,-0.28960960266823843,-0.18446746717019014,0.4123804508337263,Crisis
2022-11-23,0.007474397484003897,1.5681895439619051,-0.28429986246976147,-0.19388966845386157,0.4104774516353379,Crisis
2022-11-25,-0.01501862695291263,1.544637490209683,-0.2950486958454763,-0.17155222976919382,0.40373748306721113,Crisis
2022-11-28,-0.01389897964557368,1.5231686051734687,-0.3048467996730406,-0.17380395528993797,0.40400433488059834,Crisis
2022-11-29,-0.01923430601416673,1.4938715141103907,-0.31821758905485675,-0.1794323615640414,0.40489043985577516,Crisis
2022-11-30,0.04700903950992952,1.5640969791399644,-0.28616765276156153,-0.13003368566951834,0.41644017666003263,Crisis
2022-12-01,-0.00318656623972607,1.5591128805105796,-0.28844232682009585,-0.13808299129352075,0.4161297536952931,Crisis
2022-12-02,-0.007727677805374278,1.547064558507785,-0.2939410152583719,-0.13686553791410772,0.4160420155617335,Crisis
2022-12-05,-0.017904525311667984,1.5193651019611978,-0.306582666222209,-0.1443355343434084,0.4170083852756352,Crisis
2022-12-06,-0.027294012543758787,1.4778955318097196,-0.32550880762839984,-0.18103260614511507,0.41828940793014047,Crisis
2022-12-07,-0.007529838016831144,1.4667672178493938,-0.33058761705073725,-0.183415035729651,0.4183803388236546,Crisis
2022-12-08,0.01574145116842543,1.4898562623846174,-0.32005009471300205,-0.18842457734693452,0.41705044511727135,Crisis
2022-12-09,-0.007565834878932748,1.4785842559100717,-0.32519448342234936,-0.21989944425787766,0.4108599948332423,Crisis
2022-12-12,0.016389375290678368,1.5028173281790702,-0.3141348425629382,-0.15331792326971427,0.3942349685835333,Crisis
2022-12-13,0.01249968833948301,1.5216020764124831,-0.30556174185206453,-0.15223934901241298,0.39442330813655035,Crisis
2022-12-14,-0.013291609231131242,1.5013775362075306,-0.31479194381451425,-0.14781592635278618,0.39370622292848445,Crisis
2022-12-15,-0.041843282116990836,1.4385549723958861,-0.3434632978183185,-0.17073795040433615,0.40079328002739933,Crisis
2022-12-16,-0.011427733059306236,1.4221155501802083,-0.35096602399448795,-0.1952202326709359,0.39880425597709307,Crisis
2022-12-19,-0.022937049015391876,1.389496416100174,-0.3658529481147811,-0.21483124043457513,0.400642056257976,Crisis
2022-12-20,0.0009398371892297271,1.3908023165063264,-0.3652569531319789,-0.19474353923623777,0.3985543303489315,Crisis
2022-12-21,0.021720441985297545,1.4210111575350193,-0.3514700536069112,-0.17067405991363782,0.4015024315687188,Crisis
2022-12-22,-0.02795598760739053,1.3812853872250066,-0.369600348751298,-0.1766195379631631,0.4030438573861722,Crisis
2022-12-23,0.005151794722792199,1.3884014859935823,-0.3663526591547449,-0.17733287322015967,0.40297035781246854,Crisis
2022-12-27,-0.018671299921453263,1.3624782254372048,-0.37818367870009795,-0.19393234801846104,0.4041154276576672,Crisis
2022-12-28,-0.024368300376519058,1.3292769467832843,-0.3933362855965561,-0.21693304883728648,0.4060450343161011,Crisis
2022-12-29,0.028531671092550937,1.3672034394198154,-0.37602715603341175,-0.16061655316027157,0.4039931688024325,Crisis
2022-12-30,0.0006304579795507906,1.368065403737867,-0.37563376737490994,-0.13917096054554856,0.40158572641755097,Crisis
2023-01-03,-0.013780268991620328,1.3492130944762295,-0.38423770200976826,-0.17467043030073626,0.3973421548069716,Crisis
2023-01-04,0.0027568622933701525,1.3529326891821125,-0.38254013014876,-0.19909275894105083,0.39070986814063274,Crisis
2023-01-05,-0.015983667760276852,1.3313078625762078,-0.39240940356376586,-0.2124920178176074,0.391450309868155,Crisis
2023-01-06,0.03631292512028969,1.3796515453019904,-0.3703460117315849,-0.17886820823313687,0.3994099324122868,Crisis
2023-01-09,0.008470969964565502,1.39133853210381,-0.3650122317088942,-0.13637644252162673,0.39232051766137166,Crisis
2023-01-10,0.014385892944196964,1.4113541792757915,-0.3558773656533838,-0.12246567896559912,0.39369201321128394,Crisis
2023-01-11,0.03644904060363525,1.4627966850623253,-0.33239971360036347,-0.08009967925003292,0.40052071410716483,Crisis
2023-01-12,0.00045622068134996437,1.4634640431626609,-0.33209514054283285,-0.07937087379655094,0.40052931229065253,Crisis
2023-01-13,0.018514302987458882,1.490559059869026,-0.3197293476080467,-0.0796956271306436,0.4004574547455029,Crisis
2023-01-17,-0.004045775816604409,1.4845285920713873,-0.32248157016223966,-0.04602909733101124,0.3929345046656412,Crisis
2023-01-18,-0.005695764845180484,1.4760730663050017,-0.3263405558168716,-0.09037299691037415,0.38309636610335746,Crisis
2023-01-19,-0.007599035023016609,1.4648563353776185,-0.33145971752680503,-0.11028145133033629,0.3819400143343795,Crisis
2023-01-20,0.027089675544223396,1.5045388182218982,-0.31334917818636276,-0.08255828336942284,0.38617653284709375,Crisis
2023-01-23,0.014773822321218572,1.5267666073976847,-0.3032047209481694,-0.06773635675319778,0.38747494772767216,Crisis
2023-01-24,0.0007554638202815133,1.5279200243315876,-0.30267831732470274,-0.09449383493692376,0.38229075305650184,Crisis
2023-01-25,0.000896529099542958,1.5292898490951752,-0.3020531481444422,-0.10317129491461652,0.38155805472445603,Crisis
2023-01-26,0.017365089457116397,1.5558461041305731,-0.28993323862565756,-0.10043185201817406,0.3821265618998505,Crisis
2023-01-27,0.020644628023522675,1.5879659682121956,-0.27527417446521685,-0.05541592406051987,0.38074599581334845,Crisis
2023-01-30,-0.018589846748836136,1.5584459242207638,-0.28874671649683215,-0.039947962845722995,0.37633251444255933,Crisis
2023-01-31,0.016014097264248003,1.583403028832306,-0.2773566372352967,-0.04401361392703884,0.37546424399345535,Crisis
2023-02-01,0.01252655242894954,1.6032376098891312,-0.26830440726419225,-0.018998435779630785,0.3754239404761212,Crisis
2023-02-02,0.05185901231532965,1.6863799288447714,-0.2303593965094336,0.06673860168546875,0.38352945930183113,Crisis
2023-02-03,-0.020300401908722832,1.652145738518419,-0.24598341008556412,0.09042357435813142,0.3761477419116545,Crisis
2023-02-06,-0.015536348235668143,1.6264774269887217,-0.2576980744019458,0.1156889869425426,0.36921685149131184,Crisis
2023-02-07,0.011555754998579767,1.645272601645724,-0.24912021521476058,0.12166420872602401,0.36962113743978287,Crisis
2023-02-08,-0.018613840241902182,1.6146477602843117,-0.26309697156962697,0.10034525158309027,0.371922531877935,Crisis
2023-02-09,-0.01116559441785768,1.5966192582652747,-0.27132493191037155,0.08790690606189333,0.37281184543595813,Crisis
2023-02-10,-0.0008950787526783115,1.5951901582910843,-0.27197715348142504,0.1285791182619198,0.36456022026457774,Crisis
2023-02-13,0.019169747181096774,1.625769550331298,-0.25802113957160155,0.04400589239971153,0.3055381731024727,Crisis
2023-02-14,-0.002032085367923193,1.6224658478164549,-0.2595289039571864,0.01283114621618675,0.30030156971113847,Crisis
2023-02-15,0.014182962974825162,1.6454772208639539,-0.249026829818083,0.042668279130061215,0.299933761116856,Crisis
2023-02-16,-0.017725603427903372,1.6163101441972707,-0.26233828241772317,0.015088873763538402,0.3017394887460309,Crisis
2023-02-17,-0.008341759609310221,1.6028272735202875,-0.26849167913878536,0.019178727536534046,0.3011612177604811,Crisis
2023-02-21,-0.026782312056407583,1.5598998533083464,-0.2880831632599491,-0.006776135688497886,0.30604432978327917,Crisis
2023-02-22,0.006581440307363652,1.5701662410783606,-0.2833977250951373,0.00032106426356071083,0.3063173657534067,Crisis
2023-02-23,0.0021750468724469865,1.5735814262502401,-0.28183908155831705,0.02317795215568985,0.3035169984540161,Crisis
2023-02-24,-0.02032625641341216,1.5415964066928949,-0.2964366045326542,-0.009610211357104936,0.3054198302148254,Crisis
2023-02-27,0.006211222456844416,1.5511716049135365,-0.29206661577091375,-0.010851965640183425,0.30530507879198354,Crisis
2023-02-28,-0.000307014065069001,1.5506953734134923,-0.29228396127700396,0.003921880209567075,0.3037760501144676,Crisis
2023-03-01,-0.01734605254860054,1.52379692997939,-0.30456004087418054,0.0004125116574658083,0.30450558037995373,Crisis
2023-03-02,0.0023123265016541865,1.5273204460037209,-0.3029519566263845,0.022390768936543237,0.30195867499630547,Crisis
2023-03-03,0.0330955173904611,1.5778679063852437,-0.2798827909849262,0.008804394758725742,0.2944423352838737,Crisis
2023-03-06,0.006402563488290428,1.5879703058320112,-0.2752721948351967,0.018508874939177966,0.29460432764223715,Crisis
2023-03-07,-0.009692134621893073,1.5725794838523186,-0.282296354287083,0.016492476157002667,0.29485232908928843,Crisis
2023-03-08,0.006645600738812443,1.583030219232049,-0.27752678240888484,0.04190244806114829,0.2927284964689529,Crisis
2023-03-09,-0.01603411125444038,1.557647736577741,-0.2891109983580944,0.05396335738992564,0.28917800523713616,Crisis
2023-03-10,-0.014891521825284448,1.5344519913123886,-0.29969721744139943,0.04614554555032613,0.29043240761117883,Crisis
2023-03-13,0.015395246065217642,1.558075257293906,-0.2889158837837532,0.04578897752196487,0.2903612216825386,Crisis
2023-03-14,0.01893794590703475,1.5875820022356273,-0.2754494112554984,0.07371764300199879,0.29206316452868253,Crisis
2023-03-15,0.00706306230388979,1.5987951928299518,-0.27033186530487585,0.0638652901129213,0.2906965620587677,Crisis
2023-03-16,0.02709931104356712,1.6421214410554104,-0.2505583615641933,0.07920557319892563,0.2944560608039896,Crisis
2023-03-17,-0.007635867384982634,1.6295824195014745,-0.2562809985280733,0.08539150227183256,0.2935265198695862,Crisis
2023-03-20,0.004286489388802526,1.6365676072508468,-0.253093054920013,0.13764690168577554,0.28004988655945007,Crisis
2023-03-21,0.018913927157582222,1.667521527762848,-0.23896611136727786,0.17256402094157708,0.28062223382131773,Crisis
2023-03-22,-0.013027570925785811,1.6457977727896427,-0.24888053432836732,0.18445629202039626,0.2776289441788579,Crisis
2023-03-23,0.0042583737818863605,1.6528061948755772,-0.2456819868886866,0.18838326285463713,0.27761595307136255,Crisis
2023-03-24,0.002730745364072526,1.6573195877299443,-0.24362213647134645,0.1662959709653804,0.27496667815418147,Crisis
2023-03-27,-0.007859653105537327,1.6442936306853746,-0.24956700409538912,0.1904083297288408,0.2687597205023215,Crisis
2023-03-28,-0.005620437427055976,1.6350519812224007,-0.2537847657920692,0.17765069953977153,0.2692576408374507,Crisis
2023-03-29,0.02416075297210262,1.674556068237262,-0.23575564385435177,0.2290516185680067,0.26904120057897213,Crisis
2023-03-30,0.012871474502422531,1.6961100739724548,-0.22591869211060267,0.27596440912999287,0.26366346080378456,Crisis
2023-03-31,0.014457653533710375,1.7206318457769845,-0.21472729275421643,0.2585046205758159,0.2598178178912162,Crisis
2023-04-03,0.0012034569900893223,1.7227025521991552,-0.21378225082555502,0.2592252881275554,0.25979204930739125,Crisis
2023-04-04,0.003994202276618548,1.7295833746550857,-0.21064193810188458,0.28192009233835447,0.2573247776389098,Crisis
2023-04-05,-0.017748494011438617,1.6988858744877362,-0.22465185493636397,0.25570613236846507,0.2609945899285887,Crisis
2023-04-06,0.007081854969488959,1.7109171378605716,-0.2191609518221611,0.28514011368473713,0.2579644642451122,Crisis
2023-04-10,-0.009195224928776372,1.6951848699434455,-0.22634094250332792,0.2287050855093915,0.2508382939329636,Crisis
2023-04-11,-0.01338667914038287,1.672491974005881,-0.23669766807008685,0.20207407141736167,0.25284232110270755,Crisis
2023-04-12,-0.010946842578446588,1.6541834676527232,-0.24505341853748486,0.17205411082676192,0.2533016621247787,Crisis
2023-04-13,0.039072790100851115,1.718817031072616,-0.21555554922264486,0.1750211417790999,0.25477481596253493,Crisis
2023-04-14,-0.0008483289862605189,1.717358908763079,-0.21622101618835055,0.17348896734881913,0.25483463925724154,Crisis
2023-04-17,0.0009652882431406798,1.7190166551269608,-0.21546444355005645,0.15326973711327474,0.2528083136138726,Crisis
2023-04-18,0.0028104932512567037,1.723847939834993,-0.21325951166328283,0.16120898515648063,0.25247057076328633,Crisis
2023-04-19,0.011943530605603221,1.7444367704638184,-0.20386305256216608,0.18180922766283003,0.25260832261952765,Crisis
2023-04-20,-0.005388790928945152,1.7350363654190246,-0.20815326812271717,0.18444131585897594,0.25227771963116286,Crisis
2023-04-21,0.006215720354248937,1.7458208662709218,-0.203231370273942,0.16036944020771582,0.24752307542918203,Bull / Low Volatility
2023-04-24,-0.0017509278963692735,1.7427640598141043,-0.20462645469468133,0.14147378608481564,0.2463916276331987,Bull / Low Volatility
2023-04-25,-0.01952103104249024,1.708743508502737,-0.220152966362962,0.11834617080187426,0.25018951754172775,Crisis
2023-04-26,0.009361129370729856,1.724739277547226,-0.21285271739170575,0.12780404484322627,0.25062414921108417,Crisis
2023-04-27,0.03557734168283618,1.7861009161383317,-0.1848481095636344,0.1479933082047531,0.2576997275563246,Crisis
2023-04-28,-0.011851290977245795,1.764933314466451,-0.1945087118078478,0.11144278265200702,0.25650126423340264,Crisis
2023-05-01,-0.013218964143005564,1.741602724267723,-0.20515647226396316,0.11752528413107366,0.2549858903845893,Crisis
2023-05-02,0.0023109361121770537,1.7456274568962993,-0.2033196396521877,0.10245302371540022,0.2533687176293699,Crisis
2023-05-03,-0.003820132931999781,1.7389589279612068,-0.20636306453302977,0.08465452484080727,0.2526309536967264,Crisis
2023-05-04,-0.004610036659722417,1.730942263553554,-0.21002175990004224,0.026424848841333448,0.23113043034658912,Bull / Low Volatility
